Local time,Open,High,Low,Close,Volume
06.09.2010 17:00:00.000 GMT-0400,1.28761,1.28769,1.26745,1.26823,81899999511.71909
07.09.2010 17:00:00.000 GMT-0400,1.26816,1.27634,1.26584,1.27196,82863899291.99251
08.09.2010 17:00:00.000 GMT-0400,1.27221,1.27663,1.26622,1.26945,80747100097.6565
09.09.2010 17:00:00.000 GMT-0400,1.26954,1.27471,1.26435,1.26813,81876300170.8988
10.09.2010 17:00:00.000 GMT-0400,1.26813,1.26813,1.26813,1.26813,0
11.09.2010 17:00:00.000 GMT-0400,1.26813,1.26813,1.26813,1.26813,0
12.09.2010 17:00:00.000 GMT-0400,1.26760,1.28923,1.26760,1.28824,81066099975.58629
13.09.2010 17:00:00.000 GMT-0400,1.28821,1.30353,1.28271,1.29972,82350099853.5161
14.09.2010 17:00:00.000 GMT-0400,1.29972,1.30381,1.29523,1.30106,81251500976.5628
15.09.2010 17:00:00.000 GMT-0400,1.30093,1.31155,1.29737,1.30775,82208199096.68001
16.09.2010 17:00:00.000 GMT-0400,1.30784,1.31593,1.30191,1.30486,81650900024.41438
17.09.2010 17:00:00.000 GMT-0400,1.30486,1.30486,1.30486,1.30486,0
18.09.2010 17:00:00.000 GMT-0400,1.30486,1.30486,1.30486,1.30486,0
19.09.2010 17:00:00.000 GMT-0400,1.30562,1.31213,1.30320,1.30613,81890299682.61769
20.09.2010 17:00:00.000 GMT-0400,1.30596,1.32835,1.30545,1.32626,81575699951.17229
21.09.2010 17:00:00.000 GMT-0400,1.32625,1.34395,1.32458,1.34051,81122699951.17221
22.09.2010 17:00:00.000 GMT-0400,1.34059,1.34142,1.33037,1.33135,82322000000.0006
23.09.2010 17:00:00.000 GMT-0400,1.33135,1.34956,1.32841,1.34896,82809799682.6175
24.09.2010 17:00:00.000 GMT-0400,1.34896,1.34896,1.34896,1.34896,0
25.09.2010 17:00:00.000 GMT-0400,1.34896,1.34896,1.34896,1.34896,0
26.09.2010 17:00:00.000 GMT-0400,1.34854,1.35068,1.34239,1.34529,81140100097.65639
27.09.2010 17:00:00.000 GMT-0400,1.34536,1.35955,1.33786,1.35826,80974000244.1411
28.09.2010 17:00:00.000 GMT-0400,1.35853,1.36466,1.35648,1.36265,81124299804.68788
29.09.2010 17:00:00.000 GMT-0400,1.36264,1.36843,1.35607,1.36343,81433999755.85997
30.09.2010 17:00:00.000 GMT-0400,1.36332,1.37928,1.36163,1.37897,81487500000.0006
01.10.2010 17:00:00.000 GMT-0400,1.37897,1.37897,1.37897,1.37897,0
02.10.2010 17:00:00.000 GMT-0400,1.37897,1.37897,1.37897,1.37897,0
03.10.2010 17:00:00.000 GMT-0400,1.37931,1.38065,1.36637,1.36857,81736900268.55528
04.10.2010 17:00:00.000 GMT-0400,1.36848,1.38599,1.36358,1.38383,81495899414.0627
05.10.2010 17:00:00.000 GMT-0400,1.38401,1.39483,1.37985,1.39297,81304399902.34418
06.10.2010 17:00:00.000 GMT-0400,1.39291,1.40283,1.38546,1.39263,81641700805.6645
07.10.2010 17:00:00.000 GMT-0400,1.39243,1.39813,1.38342,1.39363,81066100219.72688
08.10.2010 17:00:00.000 GMT-0400,1.39363,1.39363,1.39363,1.39363,0
09.10.2010 17:00:00.000 GMT-0400,1.39363,1.39363,1.39363,1.39363,0
10.10.2010 17:00:00.000 GMT-0400,1.39482,1.40099,1.38647,1.38757,81491900146.4848
11.10.2010 17:00:00.000 GMT-0400,1.38764,1.39339,1.37736,1.39254,81156099487.30508
12.10.2010 17:00:00.000 GMT-0400,1.39247,1.40017,1.39094,1.39603,81168900390.6253
13.10.2010 17:00:00.000 GMT-0400,1.39593,1.41226,1.39533,1.40835,81497199707.0318
14.10.2010 17:00:00.000 GMT-0400,1.40839,1.41571,1.39376,1.39754,81905099365.235
15.10.2010 17:00:00.000 GMT-0400,1.39754,1.39754,1.39754,1.39754,0
16.10.2010 17:00:00.000 GMT-0400,1.39754,1.39754,1.39754,1.39754,0
17.10.2010 17:00:00.000 GMT-0400,1.39814,1.39996,1.38286,1.39343,83711199462.89099
18.10.2010 17:00:00.000 GMT-0400,1.39334,1.39979,1.37117,1.37252,83859100341.7975
19.10.2010 17:00:00.000 GMT-0400,1.37265,1.39914,1.36974,1.39625,85185800048.82869
20.10.2010 17:00:00.000 GMT-0400,1.39610,1.40500,1.38729,1.39168,83765699707.0316
21.10.2010 17:00:00.000 GMT-0400,1.39194,1.39715,1.38576,1.39534,83578899902.3442
22.10.2010 17:00:00.000 GMT-0400,1.39534,1.39534,1.39534,1.39534,0
23.10.2010 17:00:00.000 GMT-0400,1.39534,1.39534,1.39534,1.39534,0
24.10.2010 17:00:00.000 GMT-0400,1.39584,1.40806,1.39319,1.39636,87522898925.78162
25.10.2010 17:00:00.000 GMT-0400,1.39633,1.39821,1.38225,1.38585,83556000244.14108
26.10.2010 17:00:00.000 GMT-0400,1.38594,1.38777,1.37334,1.37694,84028700195.31279
27.10.2010 17:00:00.000 GMT-0400,1.37673,1.39449,1.37621,1.39303,83686201171.87532
28.10.2010 17:00:00.000 GMT-0400,1.39296,1.39507,1.38046,1.39463,83859300415.03922
29.10.2010 17:00:00.000 GMT-0400,1.39463,1.39463,1.39463,1.39463,0
30.10.2010 17:00:00.000 GMT-0400,1.39463,1.39463,1.39463,1.39463,0
31.10.2010 17:00:00.000 GMT-0400,1.39516,1.40118,1.38630,1.38924,81324800292.96909
01.11.2010 17:00:00.000 GMT-0400,1.38928,1.40585,1.38800,1.40333,85313399536.13329
02.11.2010 17:00:00.000 GMT-0400,1.40334,1.41475,1.39894,1.41386,84905999389.64879
03.11.2010 17:00:00.000 GMT-0400,1.41376,1.42825,1.41013,1.42064,84953200073.2428
04.11.2010 17:00:00.000 GMT-0400,1.42066,1.42478,1.40215,1.40308,86866999755.8597
05.11.2010 17:00:00.000 GMT-0400,1.40308,1.40308,1.40308,1.40308,0
06.11.2010 17:00:00.000 GMT-0400,1.40308,1.40308,1.40308,1.40308,0
07.11.2010 17:00:00.000 GMT-0500,1.40593,1.40837,1.38863,1.39186,82993699707.03151
08.11.2010 17:00:00.000 GMT-0500,1.39191,1.39724,1.37502,1.37717,84129999633.7894
09.11.2010 17:00:00.000 GMT-0500,1.37724,1.38255,1.36698,1.37827,84719299560.54732
10.11.2010 17:00:00.000 GMT-0500,1.37825,1.38217,1.36352,1.36669,84918400390.62558
11.11.2010 17:00:00.000 GMT-0500,1.36656,1.37769,1.35720,1.36907,86265199951.1722
12.11.2010 17:00:00.000 GMT-0500,1.36907,1.36907,1.36907,1.36907,0
13.11.2010 17:00:00.000 GMT-0500,1.36907,1.36907,1.36907,1.36907,0
14.11.2010 17:00:00.000 GMT-0500,1.37058,1.37508,1.35642,1.35877,86952599365.235
15.11.2010 17:00:00.000 GMT-0500,1.35882,1.36560,1.34472,1.34917,92460100708.0083
16.11.2010 17:00:00.000 GMT-0500,1.34912,1.35666,1.34612,1.35322,79525599243.1644
17.11.2010 17:00:00.000 GMT-0500,1.35325,1.36675,1.35248,1.36441,83014799560.54727
18.11.2010 17:00:00.000 GMT-0500,1.36453,1.37321,1.36094,1.36758,74422500000.0002
19.11.2010 17:00:00.000 GMT-0500,1.36758,1.36758,1.36758,1.36758,0
20.11.2010 17:00:00.000 GMT-0500,1.36758,1.36758,1.36758,1.36758,0
21.11.2010 17:00:00.000 GMT-0500,1.37172,1.37866,1.35776,1.36287,66482899780.27381
22.11.2010 17:00:00.000 GMT-0500,1.36287,1.36342,1.33623,1.33689,85985400878.9063
23.11.2010 17:00:00.000 GMT-0500,1.33699,1.34215,1.32852,1.33359,86744199340.82077
24.11.2010 17:00:00.000 GMT-0500,1.33358,1.33880,1.32873,1.33610,81358899353.02751
25.11.2010 17:00:00.000 GMT-0500,1.33611,1.33640,1.32012,1.32429,73541000122.0708
26.11.2010 17:00:00.000 GMT-0500,1.32429,1.32429,1.32429,1.32429,0
27.11.2010 17:00:00.000 GMT-0500,1.32429,1.32429,1.32429,1.32429,0
28.11.2010 17:00:00.000 GMT-0500,1.32845,1.33011,1.30648,1.31252,141808899536.133
29.11.2010 17:00:00.000 GMT-0500,1.31253,1.31511,1.29695,1.29836,238785001708.98462
30.11.2010 17:00:00.000 GMT-0500,1.29836,1.31792,1.29717,1.31393,210113201171.8752
01.12.2010 17:00:00.000 GMT-0500,1.31393,1.32479,1.30611,1.32100,197442201416.0159
02.12.2010 17:00:00.000 GMT-0500,1.32100,1.34385,1.31941,1.34163,175984598876.9536
03.12.2010 17:00:00.000 GMT-0500,1.34163,1.34163,1.34163,1.34163,0
04.12.2010 17:00:00.000 GMT-0500,1.34163,1.34163,1.34163,1.34163,0
05.12.2010 17:00:00.000 GMT-0500,1.33803,1.34232,1.32471,1.33088,173058999511.7188
06.12.2010 17:00:00.000 GMT-0500,1.33088,1.34011,1.32588,1.32618,178169001098.63324
07.12.2010 17:00:00.000 GMT-0500,1.32636,1.32807,1.31809,1.32623,189480601074.2188
08.12.2010 17:00:00.000 GMT-0500,1.32623,1.33234,1.31650,1.32393,174434100341.79733
09.12.2010 17:00:00.000 GMT-0500,1.32393,1.32830,1.31792,1.32259,144589899169.92218
10.12.2010 17:00:00.000 GMT-0500,1.32259,1.32259,1.32259,1.32259,0
11.12.2010 17:00:00.000 GMT-0500,1.32259,1.32259,1.32259,1.32259,0
12.12.2010 17:00:00.000 GMT-0500,1.31967,1.34338,1.31833,1.33926,172902799316.4065
13.12.2010 17:00:00.000 GMT-0500,1.33926,1.34988,1.33632,1.33790,193814399658.2033
14.12.2010 17:00:00.000 GMT-0500,1.33791,1.33825,1.32095,1.32143,196340000000.0002
15.12.2010 17:00:00.000 GMT-0500,1.32143,1.32662,1.31821,1.32446,167561198120.1174
16.12.2010 17:00:00.000 GMT-0500,1.32456,1.33593,1.31338,1.31895,163936599853.5159
17.12.2010 17:00:00.000 GMT-0500,1.31895,1.31895,1.31895,1.31895,0
18.12.2010 17:00:00.000 GMT-0500,1.31895,1.31895,1.31895,1.31895,0
19.12.2010 17:00:00.000 GMT-0500,1.31873,1.31896,1.30950,1.31316,188756113647.4612
20.12.2010 17:00:00.000 GMT-0500,1.31321,1.32023,1.30741,1.31017,194442982177.7347
21.12.2010 17:00:00.000 GMT-0500,1.31017,1.31812,1.30792,1.31009,158515739746.09402
22.12.2010 17:00:00.000 GMT-0500,1.31009,1.31521,1.30561,1.31137,135349011108.39848
23.12.2010 17:00:00.000 GMT-0500,1.31168,1.31490,1.30991,1.31242,63401901733.398506
24.12.2010 17:00:00.000 GMT-0500,1.31242,1.31242,1.31242,1.31242,0
25.12.2010 17:00:00.000 GMT-0500,1.31242,1.31242,1.31242,1.31242,0
26.12.2010 17:00:00.000 GMT-0500,1.31152,1.31710,1.30734,1.31661,101354695312.50038
27.12.2010 17:00:00.000 GMT-0500,1.31661,1.32754,1.30954,1.31157,136859358886.71887
28.12.2010 17:00:00.000 GMT-0500,1.31157,1.32393,1.30844,1.32258,130740390136.71909
29.12.2010 17:00:00.000 GMT-0500,1.32258,1.33149,1.32156,1.32896,141865659667.96896
30.12.2010 17:00:00.000 GMT-0500,1.32902,1.34254,1.32857,1.33864,108916920043.94566
31.12.2010 17:00:00.000 GMT-0500,1.33864,1.33864,1.33836,1.33836,0
01.01.2011 17:00:00.000 GMT-0500,1.33836,1.33836,1.33836,1.33836,0
02.01.2011 17:00:00.000 GMT-0500,1.33466,1.33957,1.32513,1.33611,207737831542.9689
03.01.2011 17:00:00.000 GMT-0500,1.33611,1.34310,1.32932,1.33081,273733518798.8283
04.01.2011 17:00:00.000 GMT-0500,1.33105,1.33259,1.31272,1.31497,183048690673.8283
05.01.2011 17:00:00.000 GMT-0500,1.31497,1.31708,1.29980,1.30039,171777881103.51572
06.01.2011 17:00:00.000 GMT-0500,1.30045,1.30218,1.29061,1.29079,174326079589.84402
07.01.2011 17:00:00.000 GMT-0500,1.29079,1.29079,1.29079,1.29079,0
08.01.2011 17:00:00.000 GMT-0500,1.29079,1.29079,1.29079,1.29079,0
09.01.2011 17:00:00.000 GMT-0500,1.28795,1.29650,1.28747,1.29521,155412440185.54712
10.01.2011 17:00:00.000 GMT-0500,1.29523,1.29913,1.29081,1.29747,192693339721.67978
11.01.2011 17:00:00.000 GMT-0500,1.29747,1.31438,1.29632,1.31328,218635222167.96902
12.01.2011 17:00:00.000 GMT-0500,1.31330,1.33838,1.30899,1.33648,180142351074.21912
13.01.2011 17:00:00.000 GMT-0500,1.33648,1.34532,1.33148,1.33894,178005591552.7345
14.01.2011 17:00:00.000 GMT-0500,1.33894,1.33894,1.33894,1.33894,0
15.01.2011 17:00:00.000 GMT-0500,1.33894,1.33894,1.33894,1.33894,0
16.01.2011 17:00:00.000 GMT-0500,1.33838,1.33894,1.32451,1.32946,153105279541.01572
17.01.2011 17:00:00.000 GMT-0500,1.32947,1.34631,1.32537,1.33880,197834750732.42212
18.01.2011 17:00:00.000 GMT-0500,1.33881,1.35389,1.33693,1.34743,188272601806.64102
19.01.2011 17:00:00.000 GMT-0500,1.34755,1.35225,1.33968,1.34732,191552640380.85974
20.01.2011 17:00:00.000 GMT-0500,1.34731,1.36267,1.34500,1.36218,176363579589.84415
21.01.2011 17:00:00.000 GMT-0500,1.36218,1.36218,1.36218,1.36218,0
22.01.2011 17:00:00.000 GMT-0500,1.36218,1.36218,1.36218,1.36218,0
23.01.2011 17:00:00.000 GMT-0500,1.36435,1.36861,1.35413,1.36386,159193130859.37534
24.01.2011 17:00:00.000 GMT-0500,1.36386,1.37045,1.35753,1.36821,183069199584.96124
25.01.2011 17:00:00.000 GMT-0500,1.36821,1.37221,1.36454,1.37138,161446197998.0471
26.01.2011 17:00:00.000 GMT-0500,1.37138,1.37579,1.36396,1.37341,158132090820.3127
27.01.2011 17:00:00.000 GMT-0500,1.37341,1.37469,1.35841,1.36124,150827669311.5238
28.01.2011 17:00:00.000 GMT-0500,1.36124,1.36124,1.36124,1.36124,0
29.01.2011 17:00:00.000 GMT-0500,1.36124,1.36124,1.36124,1.36124,0
30.01.2011 17:00:00.000 GMT-0500,1.35874,1.37401,1.35711,1.36950,173411389648.43796
31.01.2011 17:00:00.000 GMT-0500,1.36947,1.38433,1.36890,1.38301,176471939697.2659
01.02.2011 17:00:00.000 GMT-0500,1.38296,1.38621,1.37700,1.38111,173273410888.672
02.02.2011 17:00:00.000 GMT-0500,1.38111,1.38256,1.36102,1.36349,188275369140.62518
03.02.2011 17:00:00.000 GMT-0500,1.36349,1.36514,1.35442,1.35832,177888991455.07852
04.02.2011 17:00:00.000 GMT-0500,1.35832,1.35832,1.35832,1.35832,0
05.02.2011 17:00:00.000 GMT-0500,1.35832,1.35832,1.35832,1.35832,0
06.02.2011 17:00:00.000 GMT-0500,1.35636,1.36270,1.35091,1.35832,201385467895.50812
07.02.2011 17:00:00.000 GMT-0500,1.35833,1.36893,1.35731,1.36263,218605069335.9377
08.02.2011 17:00:00.000 GMT-0500,1.36263,1.37438,1.36116,1.37332,186746450195.31284
09.02.2011 17:00:00.000 GMT-0500,1.37332,1.37348,1.35780,1.36032,182376420532.22693
10.02.2011 17:00:00.000 GMT-0500,1.36048,1.36213,1.34981,1.35513,156611239746.09415
11.02.2011 17:00:00.000 GMT-0500,1.35513,1.35513,1.35513,1.35513,0
12.02.2011 17:00:00.000 GMT-0500,1.35513,1.35513,1.35513,1.35513,0
13.02.2011 17:00:00.000 GMT-0500,1.35084,1.35588,1.34290,1.34897,171446241455.0784
14.02.2011 17:00:00.000 GMT-0500,1.34897,1.35509,1.34618,1.34871,197800890869.1408
15.02.2011 17:00:00.000 GMT-0500,1.34873,1.35888,1.34631,1.35700,207048760009.7658
16.02.2011 17:00:00.000 GMT-0500,1.35708,1.36191,1.35376,1.36102,203892590087.89102
17.02.2011 17:00:00.000 GMT-0500,1.36103,1.37152,1.35467,1.36943,194780219238.28162
18.02.2011 17:00:00.000 GMT-0500,1.36943,1.36943,1.36943,1.36943,0
19.02.2011 17:00:00.000 GMT-0500,1.36943,1.36943,1.36943,1.36943,0
20.02.2011 17:00:00.000 GMT-0500,1.37009,1.37163,1.36480,1.36800,117083099243.16447
21.02.2011 17:00:00.000 GMT-0500,1.36805,1.37040,1.35280,1.36511,236471038818.3597
22.02.2011 17:00:00.000 GMT-0500,1.36511,1.37870,1.36494,1.37492,204269850830.07822
23.02.2011 17:00:00.000 GMT-0500,1.37491,1.38210,1.37049,1.38008,216891720947.2659
24.02.2011 17:00:00.000 GMT-0500,1.38008,1.38390,1.37245,1.37543,174705239501.9536
25.02.2011 17:00:00.000 GMT-0500,1.37543,1.37543,1.37543,1.37543,0
26.02.2011 17:00:00.000 GMT-0500,1.37543,1.37543,1.37543,1.37543,0
27.02.2011 17:00:00.000 GMT-0500,1.37587,1.38553,1.37121,1.38071,180646639892.57843
28.02.2011 17:00:00.000 GMT-0500,1.38071,1.38550,1.37649,1.37776,190612029296.87512
01.03.2011 17:00:00.000 GMT-0500,1.37773,1.38910,1.37441,1.38663,179920840087.8908
02.03.2011 17:00:00.000 GMT-0500,1.38663,1.39717,1.38336,1.39702,173551991210.93802
03.03.2011 17:00:00.000 GMT-0500,1.39703,1.40072,1.39421,1.39879,153307739990.2348
04.03.2011 17:00:00.000 GMT-0500,1.39879,1.39879,1.39879,1.39879,0
05.03.2011 17:00:00.000 GMT-0500,1.39879,1.39879,1.39879,1.39879,0
06.03.2011 17:00:00.000 GMT-0500,1.39945,1.40364,1.39563,1.39687,196800228637.69586
07.03.2011 17:00:00.000 GMT-0500,1.39693,1.39893,1.38640,1.39058,167749648437.50018
08.03.2011 17:00:00.000 GMT-0500,1.39058,1.39420,1.38566,1.39092,185505400146.4847
09.03.2011 17:00:00.000 GMT-0500,1.39101,1.39251,1.37762,1.37980,207763520507.8127
10.03.2011 17:00:00.000 GMT-0500,1.37979,1.39149,1.37529,1.39036,177714489990.2345
11.03.2011 17:00:00.000 GMT-0500,1.39036,1.39036,1.39036,1.39036,0
12.03.2011 17:00:00.000 GMT-0500,1.39036,1.39036,1.39036,1.39036,0
13.03.2011 17:00:00.000 GMT-0400,1.39645,1.40040,1.39052,1.39932,191984519531.2503
14.03.2011 17:00:00.000 GMT-0400,1.39944,1.40137,1.38561,1.39986,237378360229.49243
15.03.2011 17:00:00.000 GMT-0400,1.39991,1.40031,1.38671,1.39006,224986991210.9378
16.03.2011 17:00:00.000 GMT-0400,1.39013,1.40532,1.38705,1.40226,243750959960.9376
17.03.2011 17:00:00.000 GMT-0400,1.40226,1.41860,1.39814,1.41856,199640921386.71902
18.03.2011 17:00:00.000 GMT-0400,1.41856,1.41856,1.41856,1.41856,0
19.03.2011 17:00:00.000 GMT-0400,1.41856,1.41856,1.41856,1.41856,0
20.03.2011 17:00:00.000 GMT-0400,1.41947,1.42399,1.41404,1.42270,155124539550.78183
21.03.2011 17:00:00.000 GMT-0400,1.42271,1.42489,1.41797,1.41971,167093361816.40662
22.03.2011 17:00:00.000 GMT-0400,1.41974,1.42151,1.40864,1.40880,190838089355.469
23.03.2011 17:00:00.000 GMT-0400,1.40890,1.42166,1.40541,1.41783,175133881591.79712
24.03.2011 17:00:00.000 GMT-0400,1.41792,1.41943,1.40565,1.40891,175925680419.9222
25.03.2011 17:00:00.000 GMT-0400,1.40891,1.40891,1.40891,1.40891,0
26.03.2011 17:00:00.000 GMT-0400,1.40891,1.40891,1.40891,1.40891,0
27.03.2011 17:00:00.000 GMT-0400,1.40421,1.41161,1.40222,1.40880,146366410156.2506
28.03.2011 17:00:00.000 GMT-0400,1.40881,1.41491,1.40481,1.41147,164314720214.84427
29.03.2011 17:00:00.000 GMT-0400,1.41142,1.41480,1.40528,1.41300,184976438476.5627
30.03.2011 17:00:00.000 GMT-0400,1.41293,1.42335,1.41175,1.41589,183480358276.36765
31.03.2011 17:00:00.000 GMT-0400,1.41592,1.42458,1.40626,1.42376,179762811035.15637
01.04.2011 17:00:00.000 GMT-0400,1.42376,1.42376,1.42376,1.42376,0
02.04.2011 17:00:00.000 GMT-0400,1.42376,1.42376,1.42376,1.42376,0
03.04.2011 17:00:00.000 GMT-0400,1.42290,1.42690,1.41934,1.42212,149790560546.8754
04.04.2011 17:00:00.000 GMT-0400,1.42214,1.42462,1.41523,1.42236,160824999389.64868
05.04.2011 17:00:00.000 GMT-0400,1.42253,1.43500,1.42111,1.43327,179082930908.20343
06.04.2011 17:00:00.000 GMT-0400,1.43327,1.43377,1.42451,1.43090,189379759521.4847
07.04.2011 17:00:00.000 GMT-0400,1.43092,1.44891,1.42918,1.44837,173488179931.641
08.04.2011 17:00:00.000 GMT-0400,1.44837,1.44837,1.44837,1.44837,0
09.04.2011 17:00:00.000 GMT-0400,1.44837,1.44837,1.44837,1.44837,0
10.04.2011 17:00:00.000 GMT-0400,1.44715,1.44842,1.44214,1.44370,155338701049.8051
11.04.2011 17:00:00.000 GMT-0400,1.44363,1.45193,1.43782,1.44779,218189809448.24252
12.04.2011 17:00:00.000 GMT-0400,1.44789,1.45202,1.44142,1.44436,179266549316.4065
13.04.2011 17:00:00.000 GMT-0400,1.44441,1.45150,1.43658,1.44897,201694830566.40622
14.04.2011 17:00:00.000 GMT-0400,1.44903,1.45043,1.43917,1.44321,168102929809.57047
15.04.2011 17:00:00.000 GMT-0400,1.44321,1.44321,1.44321,1.44321,0
16.04.2011 17:00:00.000 GMT-0400,1.44321,1.44321,1.44321,1.44321,0
17.04.2011 17:00:00.000 GMT-0400,1.44096,1.44211,1.41617,1.42360,200630450317.38312
18.04.2011 17:00:00.000 GMT-0400,1.42369,1.43535,1.42060,1.43357,191782861572.26572
19.04.2011 17:00:00.000 GMT-0400,1.43371,1.45450,1.43292,1.45242,218538281616.2113
20.04.2011 17:00:00.000 GMT-0400,1.45246,1.46491,1.45061,1.45535,196437489501.95322
21.04.2011 17:00:00.000 GMT-0400,1.45551,1.45890,1.45350,1.45656,55833040039.0629
22.04.2011 17:00:00.000 GMT-0400,1.45656,1.45656,1.45656,1.45656,0
23.04.2011 17:00:00.000 GMT-0400,1.45656,1.45656,1.45656,1.45656,0
24.04.2011 17:00:00.000 GMT-0400,1.45598,1.46279,1.45262,1.45820,118216069580.07849
25.04.2011 17:00:00.000 GMT-0400,1.45824,1.46562,1.44943,1.46450,191214941650.39093
26.04.2011 17:00:00.000 GMT-0400,1.46451,1.47956,1.46332,1.47886,199678538330.0783
27.04.2011 17:00:00.000 GMT-0400,1.47886,1.48803,1.47700,1.48236,200722229003.9067
28.04.2011 17:00:00.000 GMT-0400,1.48236,1.48785,1.48050,1.48087,123274300170.89899
29.04.2011 17:00:00.000 GMT-0400,1.48087,1.48087,1.48087,1.48087,0
30.04.2011 17:00:00.000 GMT-0400,1.48087,1.48096,1.48087,1.48096,0
01.05.2011 17:00:00.000 GMT-0400,1.48144,1.49023,1.47642,1.48311,162571479248.0473
02.05.2011 17:00:00.000 GMT-0400,1.48313,1.48898,1.47551,1.48262,204655001708.9846
03.05.2011 17:00:00.000 GMT-0400,1.48265,1.49405,1.47758,1.48285,222163347045.8987
04.05.2011 17:00:00.000 GMT-0400,1.48287,1.48986,1.45109,1.45431,243996501953.1253
05.05.2011 17:00:00.000 GMT-0400,1.45430,1.45882,1.43148,1.43158,272484777587.8907
06.05.2011 17:00:00.000 GMT-0400,1.43158,1.43158,1.43158,1.43158,0
07.05.2011 17:00:00.000 GMT-0400,1.43158,1.43158,1.43158,1.43158,0
08.05.2011 17:00:00.000 GMT-0400,1.43569,1.44415,1.42567,1.43665,260004887084.96112
09.05.2011 17:00:00.000 GMT-0400,1.43665,1.44129,1.42716,1.44103,295507988037.1096
10.05.2011 17:00:00.000 GMT-0400,1.44103,1.44239,1.41731,1.41933,273949548828.12512
11.05.2011 17:00:00.000 GMT-0400,1.41933,1.42763,1.41236,1.42460,283419648925.78143
12.05.2011 17:00:00.000 GMT-0400,1.42461,1.43392,1.40677,1.41201,280340732910.1564
13.05.2011 17:00:00.000 GMT-0400,1.41201,1.41201,1.41201,1.41201,0
14.05.2011 17:00:00.000 GMT-0400,1.41201,1.41201,1.41201,1.41201,0
15.05.2011 17:00:00.000 GMT-0400,1.40906,1.42449,1.40490,1.41570,262311211425.7814
16.05.2011 17:00:00.000 GMT-0400,1.41573,1.42390,1.41242,1.42380,255488551513.672
17.05.2011 17:00:00.000 GMT-0400,1.42381,1.42874,1.41957,1.42504,227024301025.3908
18.05.2011 17:00:00.000 GMT-0400,1.42504,1.43255,1.42072,1.43139,243113812500.0001
19.05.2011 17:00:00.000 GMT-0400,1.43136,1.43460,1.41346,1.41597,225026979125.97693
20.05.2011 17:00:00.000 GMT-0400,1.41597,1.41597,1.41597,1.41597,0
21.05.2011 17:00:00.000 GMT-0400,1.41597,1.41597,1.41597,1.41597,0
22.05.2011 17:00:00.000 GMT-0400,1.41253,1.41506,1.39701,1.40490,244040499511.719
23.05.2011 17:00:00.000 GMT-0400,1.40491,1.41330,1.40031,1.41011,238997298339.8439
24.05.2011 17:00:00.000 GMT-0400,1.41011,1.41192,1.40142,1.40890,243558519042.96893
25.05.2011 17:00:00.000 GMT-0400,1.40896,1.42070,1.40690,1.41449,248665249023.4375
26.05.2011 17:00:00.000 GMT-0400,1.41454,1.43242,1.41267,1.43182,245675690185.547
27.05.2011 17:00:00.000 GMT-0400,1.43182,1.43182,1.43182,1.43182,0
28.05.2011 17:00:00.000 GMT-0400,1.43182,1.43182,1.43182,1.43182,0
29.05.2011 17:00:00.000 GMT-0400,1.43248,1.43248,1.42575,1.42831,114604070800.78178
30.05.2011 17:00:00.000 GMT-0400,1.42844,1.44246,1.42808,1.43981,221343507812.5001
31.05.2011 17:00:00.000 GMT-0400,1.43981,1.44592,1.43217,1.43290,230426750732.422
01.06.2011 17:00:00.000 GMT-0400,1.43292,1.45126,1.43094,1.44931,215390199462.89093
02.06.2011 17:00:00.000 GMT-0400,1.44931,1.46432,1.44557,1.46374,209386208496.09424
03.06.2011 17:00:00.000 GMT-0400,1.46374,1.46374,1.46374,1.46374,0
04.06.2011 17:00:00.000 GMT-0400,1.46374,1.46374,1.46374,1.46374,0
05.06.2011 17:00:00.000 GMT-0400,1.46094,1.46585,1.45581,1.45766,214291039550.7814
06.06.2011 17:00:00.000 GMT-0400,1.45766,1.46964,1.45646,1.46923,208318998046.8753
07.06.2011 17:00:00.000 GMT-0400,1.46923,1.46970,1.45653,1.45836,221803780761.719
08.06.2011 17:00:00.000 GMT-0400,1.45847,1.46467,1.44787,1.45111,215481739990.2345
09.06.2011 17:00:00.000 GMT-0400,1.45119,1.45511,1.43231,1.43481,228674541015.6252
10.06.2011 17:00:00.000 GMT-0400,1.43481,1.43481,1.43481,1.43481,0
11.06.2011 17:00:00.000 GMT-0400,1.43481,1.43481,1.43481,1.43481,0
